entry_date,exit_date,trade_type,entry_spot,exit_spot,strike,entry_premium,exit_premium,quantity,pnl,strategy
2023-06-27 03:45:00,2023-06-28 03:45:00,BUY_PE,63416.03125,63915.421875,63400,159.55,16.13,20,-2948.37,Max Pain Magnet
2023-06-30 03:45:00,2023-07-03 03:45:00,BUY_CE,64718.55859375,65205.05078125,64700,100.2,491.0,20,7736.01,Max Pain Magnet
2023-07-03 03:45:00,2023-07-04 03:45:00,BUY_PE,65205.05078125,65479.05078125,65200,232.27,105.98,20,-2605.81,Max Pain Magnet
2023-07-04 03:45:00,2023-07-06 03:45:00,BUY_PE,65479.05078125,65785.640625,65500,217.09,34.7,20,-3727.81,Max Pain Magnet
2023-07-06 03:45:00,2023-07-07 03:45:00,BUY_CE,65785.640625,65280.44921875,65800,128.67,1.87,20,-2615.94,Max Pain Magnet
2023-07-07 03:45:00,2023-07-10 03:45:00,BUY_PE,65280.44921875,65344.171875,65300,102.57,71.71,20,-697.29,Max Pain Magnet
2023-07-10 03:45:00,2023-07-11 03:45:00,BUY_PE,65344.171875,65617.84375,65300,220.13,99.98,20,-2483.07,Max Pain Magnet
2023-07-11 03:45:00,2023-07-12 03:45:00,BUY_CE,65617.84375,65393.8984375,65600,256.95,115.02,20,-2918.62,Max Pain Magnet
2023-07-12 03:45:00,2023-07-13 03:45:00,BUY_PE,65393.8984375,65558.890625,65400,179.72,68.07,20,-2312.91,Max Pain Magnet
2023-07-13 03:45:00,2023-07-14 03:45:00,BUY_CE,65558.890625,66060.8984375,65600,119.3,449.42,20,6522.43,Max Pain Magnet
2023-07-17 03:45:00,2023-07-19 03:45:00,BUY_CE,66589.9296875,67097.4375,66600,286.8,524.38,20,4671.54,Max Pain Magnet
2023-07-20 03:45:00,2023-07-21 03:45:00,BUY_CE,67571.8984375,66684.2578125,67600,125.77,0.07,20,-2593.96,Max Pain Magnet
2023-07-21 03:45:00,2023-07-24 03:45:00,BUY_CE,66684.2578125,66384.78125,66700,105.54,20.61,20,-1778.65,Max Pain Magnet
2023-07-24 03:45:00,2023-07-26 03:45:00,BUY_PE,66384.78125,66707.203125,66400,296.08,97.67,20,-4048.18,Max Pain Magnet
2023-07-26 03:45:00,2023-07-27 03:45:00,BUY_CE,66707.203125,66266.8203125,66700,235.7,33.54,20,-4123.17,Max Pain Magnet
2023-07-27 03:45:00,2023-07-28 03:45:00,BUY_PE,66266.8203125,66160.203125,66300,170.25,172.55,20,-33.91,Max Pain Magnet
2023-07-31 03:45:00,2023-08-02 03:45:00,BUY_CE,66527.671875,65782.78125,66500,329.11,31.72,20,-6027.77,Max Pain Magnet
2023-08-02 03:45:00,2023-08-03 03:45:00,BUY_CE,65782.78125,65240.6796875,65800,222.75,17.88,20,-4177.37,Max Pain Magnet
2023-08-03 03:45:00,2023-08-04 03:45:00,BUY_PE,65240.6796875,65721.25,65200,133.32,4.14,20,-2663.6,Max Pain Magnet
2023-08-04 03:45:00,2023-08-07 03:45:00,BUY_CE,65721.25,65953.4765625,65700,126.38,272.12,20,2834.8,Max Pain Magnet
2023-08-10 03:45:00,2023-08-11 03:45:00,BUY_CE,65688.1796875,65322.6484375,65700,159.52,13.15,20,-3007.4,Max Pain Magnet
2023-08-11 03:45:00,2023-08-14 03:45:00,BUY_PE,65322.6484375,65401.921875,65300,96.1,61.43,20,-773.31,Max Pain Magnet
2023-08-14 03:45:00,2023-08-16 03:45:00,BUY_PE,65401.921875,65539.421875,65400,271.58,140.67,20,-2698.17,Max Pain Magnet
2023-08-16 03:45:00,2023-08-17 03:45:00,BUY_CE,65539.421875,65151.01953125,65500,240.95,38.27,20,-4133.64,Max Pain Magnet
2023-08-21 03:45:00,2023-08-23 03:45:00,BUY_PE,65216.08984375,65433.30078125,65200,217.11,80.83,20,-2805.67,Max Pain Magnet
2023-08-23 03:45:00,2023-08-25 03:45:00,BUY_PE,65433.30078125,64886.51171875,65400,149.44,487.68,20,6684.88,Max Pain Magnet
2023-09-01 03:45:00,2023-09-04 03:45:00,BUY_PE,65387.16015625,65628.140625,65400,80.8,12.17,20,-1452.52,Max Pain Magnet
2023-09-04 03:45:00,2023-09-07 03:45:00,BUY_CE,65628.140625,66265.5625,65600,258.6,650.54,20,7758.87,Max Pain Magnet
2023-09-07 03:45:00,2023-09-08 03:45:00,BUY_PE,66265.5625,66598.90625,66300,122.4,6.14,20,-2405.11,Max Pain Magnet
2023-09-08 03:45:00,2023-09-11 03:45:00,BUY_CE,66598.90625,67127.078125,66600,81.11,511.81,20,8534.0,Max Pain Magnet
2023-09-12 03:45:00,2023-09-13 03:45:00,BUY_PE,67221.1328125,67466.9921875,67200,167.23,57.91,20,-2266.48,Max Pain Magnet
2023-09-13 03:45:00,2023-09-14 03:45:00,BUY_PE,67466.9921875,67519.0,67500,163.93,99.4,20,-1370.61,Max Pain Magnet
2023-09-14 03:45:00,2023-09-15 03:45:00,BUY_CE,67519.0,67838.6328125,67500,128.95,333.4,20,4008.92,Max Pain Magnet
2023-09-18 03:45:00,2023-09-20 03:45:00,BUY_CE,67596.84375,66800.84375,67600,248.97,8.65,20,-4886.39,Max Pain Magnet
2023-09-21 03:45:00,2023-09-22 03:45:00,BUY_PE,66230.2421875,66009.1484375,66200,113.63,202.66,20,1700.55,Max Pain Magnet
2023-09-28 03:45:00,2023-09-29 03:45:00,BUY_CE,65508.3203125,65828.40625,65500,150.46,328.95,20,3489.79,Max Pain Magnet
2023-10-03 03:45:00,2023-10-04 03:45:00,BUY_CE,65512.1015625,65226.0390625,65500,259.02,96.49,20,-3330.65,Max Pain Magnet
2023-10-04 03:45:00,2023-10-05 03:45:00,BUY_PE,65226.0390625,65631.5703125,65200,167.86,19.71,20,-3043.05,Max Pain Magnet
2023-10-05 03:45:00,2023-10-06 03:45:00,BUY_CE,65631.5703125,65995.6328125,65600,163.06,390.16,20,4462.08,Max Pain Magnet
2023-10-09 03:45:00,2023-10-10 03:45:00,BUY_CE,65512.390625,66079.359375,65500,320.35,641.31,20,6339.12,Max Pain Magnet
2023-10-11 03:45:00,2023-10-13 03:45:00,BUY_PE,66473.046875,66282.7421875,66500,213.54,228.92,20,227.56,Max Pain Magnet
2023-10-13 03:45:00,2023-10-16 03:45:00,BUY_PE,66282.7421875,66166.9296875,66300,109.69,167.84,20,1082.91,Max Pain Magnet
2023-10-17 03:45:00,2023-10-18 03:45:00,BUY_PE,66428.09375,65877.0234375,66400,222.31,521.06,20,5895.1,Max Pain Magnet
