entry_date,exit_date,trade_type,entry_spot,exit_spot,strike,entry_premium,exit_premium,quantity,pnl,strategy
2025-07-01 03:45:00,2025-07-02 03:45:00,BUY_CE,83697.2890625,83409.6875,83700,372.4,184.55,20,-3837.04,VWAP Bounce
2025-07-07 03:45:00,2025-07-08 03:45:00,BUY_PE,83442.5,83712.5078125,83400,340.54,197.2,20,-2946.71,VWAP Bounce
2025-07-08 03:45:00,2025-07-09 03:45:00,BUY_CE,83712.5078125,83536.078125,83700,368.85,220.86,20,-3039.85,VWAP Bounce
2025-07-09 03:45:00,2025-07-10 03:45:00,BUY_CE,83536.078125,83190.28125,83500,312.13,76.68,20,-4789.09,VWAP Bounce
2025-07-16 03:45:00,2025-07-17 03:45:00,BUY_CE,82634.4765625,82259.2421875,82600,284.21,66.76,20,-4429.02,VWAP Bounce
2025-07-17 03:45:00,2025-07-18 03:45:00,BUY_PE,82259.2421875,81757.7265625,82300,193.62,515.94,20,6366.3,VWAP Bounce
2025-07-21 03:45:00,2025-07-23 03:45:00,BUY_PE,82200.34375,82726.640625,82200,292.01,49.89,20,-4922.32,VWAP Bounce
2025-07-24 03:45:00,2025-07-25 03:45:00,BUY_PE,82184.171875,81463.09375,82200,137.89,700.46,20,11171.45,VWAP Bounce
2025-07-31 03:45:00,2025-08-01 03:45:00,BUY_PE,81185.578125,80599.90625,81200,150.19,570.04,20,8317.0,VWAP Bounce
2025-08-04 03:45:00,2025-08-06 03:45:00,BUY_PE,81018.71875,80543.9921875,81000,282.87,469.63,20,3655.29,VWAP Bounce
2025-08-07 03:45:00,2025-08-08 03:45:00,BUY_CE,80623.2578125,79857.7890625,80600,175.76,0.58,20,-3583.69,VWAP Bounce
2025-08-12 03:45:00,2025-08-13 03:45:00,BUY_PE,80235.59375,80539.90625,80200,261.1,112.57,20,-3050.59,VWAP Bounce
2025-08-13 03:45:00,2025-08-18 03:45:00,BUY_CE,80539.90625,81273.75,80500,285.0,750.22,20,9224.31,VWAP Bounce
2025-08-25 03:45:00,2025-08-26 03:45:00,BUY_PE,81635.90625,80786.5390625,81600,303.83,796.26,20,9768.53,VWAP Bounce
2025-09-08 03:45:00,2025-09-10 03:45:00,BUY_CE,80787.296875,81425.1484375,80800,392.56,658.37,20,5236.3,VWAP Bounce
